# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   	cellDisplacement_solver	cellDisplacementx_initial	cellDisplacementx_final	cellDisplacementx_iters	cellDisplacementy_initial	cellDisplacementy_final	cellDisplacementy_iters	cellDisplacement_converged	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged
0.110248      	DILUPBiCGStab	2.509400e-06	3.972870e-11	1	8.445040e-06	4.620040e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.924250e-01	9.219140e-04	3	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.110497      	DILUPBiCGStab	5.557820e-06	3.945270e-11	1	5.704350e-05	4.211420e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.636520e-01	1.213090e-03	3	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.110746      	DILUPBiCGStab	3.041890e-06	3.959130e-11	1	3.148770e-05	4.199020e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.479560e-01	7.191890e-04	3	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.110994      	DILUPBiCGStab	1.873070e-06	3.986690e-11	1	1.858080e-05	4.267390e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	7.976130e-02	3.732260e-04	3	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.111243      	DILUPBiCGStab	1.332020e-06	4.035110e-11	1	1.304040e-05	4.377060e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	4.185000e-02	2.245720e-04	3	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.111492      	DILUPBiCGStab	1.064920e-06	4.040680e-11	1	1.004560e-05	4.484840e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.215500e-02	1.223870e-04	3	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.111741      	DILUPBiCGStab	9.575420e-07	4.055070e-11	1	9.060550e-06	4.508580e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.222530e-02	9.710600e-05	3	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.11199       	DILUPBiCGStab	9.102160e-07	4.050890e-11	1	8.533950e-06	4.482630e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	6.588940e-03	3.731950e-05	3	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.112239      	DILUPBiCGStab	8.944950e-07	4.044200e-11	1	8.424790e-06	4.456580e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	3.988520e-03	3.162380e-05	3	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.112488      	DILUPBiCGStab	8.874320e-07	4.038700e-11	1	8.340660e-06	4.433640e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.829960e-03	2.351130e-05	3	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.112738      	DILUPBiCGStab	8.877460e-07	4.052010e-11	1	8.340160e-06	4.428300e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.374460e-03	1.478270e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.112987      	DILUPBiCGStab	8.863640e-07	4.045980e-11	1	8.312640e-06	4.407310e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.158540e-03	1.055290e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.113236      	DILUPBiCGStab	8.861460e-07	4.042130e-11	1	8.298290e-06	4.386840e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.867600e-03	1.495570e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.113486      	DILUPBiCGStab	8.858490e-07	4.035820e-11	1	8.283460e-06	4.366290e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.839150e-03	1.250300e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.113735      	DILUPBiCGStab	8.865720e-07	4.041710e-11	1	8.276840e-06	4.356570e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.632320e-03	1.112040e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.113985      	DILUPBiCGStab	8.864410e-07	4.038380e-11	1	8.263320e-06	4.337610e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.557470e-03	9.258830e-06	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.114235      	DILUPBiCGStab	8.864080e-07	4.034830e-11	1	8.250900e-06	4.318740e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.655450e-03	1.325950e-05	6	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.114485      	DILUPBiCGStab	8.873250e-07	4.044410e-11	1	8.248320e-06	4.318820e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.956860e-03	1.475330e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.114735      	DILUPBiCGStab	8.869370e-07	4.035840e-11	1	8.232660e-06	4.295420e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.652410e-03	1.267460e-05	6	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.114985      	DILUPBiCGStab	8.865610e-07	4.032270e-11	1	8.218410e-06	4.277880e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.553400e-03	7.253910e-06	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.115235      	DILUPBiCGStab	8.862260e-07	4.026920e-11	1	8.204150e-06	4.257590e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.669400e-03	1.663990e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.115485      	DILUPBiCGStab	8.874140e-07	4.038070e-11	1	8.204330e-06	4.256940e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.548710e-03	7.423660e-06	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.115736      	DILUPBiCGStab	8.872650e-07	4.034160e-11	1	8.193070e-06	4.238750e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.459610e-03	9.752350e-06	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.115986      	DILUPBiCGStab	8.871330e-07	4.029970e-11	1	8.182170e-06	4.220570e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.504960e-03	7.428550e-06	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.116237      	DILUPBiCGStab	8.881610e-07	4.041470e-11	1	8.182400e-06	4.219900e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.674670e-03	1.142960e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.116487      	DILUPBiCGStab	8.879790e-07	4.037790e-11	1	8.171610e-06	4.200660e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.773480e-03	1.098870e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.116738      	DILUPBiCGStab	8.880130e-07	4.033870e-11	1	8.162690e-06	4.185390e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.574250e-03	1.061660e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.116989      	DILUPBiCGStab	8.889010e-07	4.045680e-11	1	8.161800e-06	4.180500e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.628750e-03	8.258710e-06	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.11724       	DILUPBiCGStab	8.885780e-07	4.040820e-11	1	8.150320e-06	4.161120e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.622620e-03	1.126660e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.117491      	DILUPBiCGStab	8.883370e-07	4.035380e-11	1	8.139570e-06	4.144730e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.527120e-03	7.402370e-06	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.117742      	DILUPBiCGStab	8.893830e-07	4.045990e-11	1	8.141230e-06	4.144070e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.571840e-03	1.134590e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.117994      	DILUPBiCGStab	8.892380e-07	4.042450e-11	1	8.132470e-06	4.128670e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.595140e-03	9.206380e-06	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.118245      	DILUPBiCGStab	8.890950e-07	4.038240e-11	1	8.123830e-06	4.112640e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.548600e-03	1.142600e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.118496      	DILUPBiCGStab	8.900090e-07	4.049360e-11	1	8.124810e-06	4.114450e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.794060e-03	1.374180e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.118748      	DILUPBiCGStab	8.899490e-07	4.049320e-11	1	8.115800e-06	4.100690e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.703900e-03	1.250290e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.119         	DILUPBiCGStab	8.898440e-07	4.046490e-11	1	8.107300e-06	4.088700e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.657550e-03	9.072960e-06	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.119252      	DILUPBiCGStab	8.908620e-07	4.057620e-11	1	8.109940e-06	4.094940e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.684420e-03	1.368400e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.119504      	DILUPBiCGStab	8.908010e-07	4.054270e-11	1	8.103620e-06	4.086650e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.701240e-03	1.275540e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.119756      	DILUPBiCGStab	8.901890e-07	4.045930e-11	1	8.091350e-06	4.074130e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.709860e-03	1.460440e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.120008      	DILUPBiCGStab	8.908060e-07	4.054280e-11	1	8.090440e-06	4.078420e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.716620e-03	8.296830e-06	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.12026       	DILUPBiCGStab	8.907730e-07	4.047980e-11	1	8.084840e-06	4.068730e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.695470e-03	1.227390e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.120513      	DILUPBiCGStab	8.906540e-07	4.043730e-11	1	8.078350e-06	4.060500e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.661490e-03	8.745440e-06	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.120765      	DILUPBiCGStab	8.917560e-07	4.055440e-11	1	8.082600e-06	4.068390e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.956110e-03	1.070750e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.121018      	DILUPBiCGStab	8.915850e-07	4.051190e-11	1	8.075940e-06	4.057890e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.889210e-03	1.141550e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.121271      	DILUPBiCGStab	8.910040e-07	4.042450e-11	1	8.064500e-06	4.047390e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.733200e-03	1.533740e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.121524      	DILUPBiCGStab	8.915980e-07	4.052490e-11	1	8.064200e-06	4.054690e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.662010e-03	8.285580e-06	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.121777      	DILUPBiCGStab	8.912900e-07	4.047550e-11	1	8.056570e-06	4.046440e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.924720e-03	1.280600e-05	5	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.12203       	DILUPBiCGStab	8.907270e-07	4.040360e-11	1	8.048640e-06	4.041400e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.820080e-03	8.457700e-06	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.122283      	DILUPBiCGStab	8.914730e-07	4.047880e-11	1	8.052550e-06	4.050480e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.534600e-03	1.205740e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.122536      	DILUPBiCGStab	8.912520e-07	4.044660e-11	1	8.046090e-06	4.043020e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.522340e-03	7.650090e-06	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.12279       	DILUPBiCGStab	8.910240e-07	4.041130e-11	1	8.039450e-06	4.034750e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.546010e-03	1.216280e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.123043      	DILUPBiCGStab	8.918430e-07	4.051420e-11	1	8.042490e-06	4.042160e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.705220e-03	9.227060e-06	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.123297      	DILUPBiCGStab	8.914230e-07	4.045180e-11	1	8.035190e-06	4.034000e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.748200e-03	1.713620e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.123551      	DILUPBiCGStab	8.910050e-07	4.038670e-11	1	8.025800e-06	4.023540e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.748800e-03	1.192290e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.123805      	DILUPBiCGStab	8.921360e-07	4.055560e-11	1	8.035960e-06	4.044490e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.783240e-03	1.666810e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.124059      	DILUPBiCGStab	8.915840e-07	4.050440e-11	1	8.029540e-06	4.042000e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.762950e-03	9.757900e-06	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.124313      	DILUPBiCGStab	8.923030e-07	4.060700e-11	1	8.032530e-06	4.052570e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.197270e-03	2.085400e-05	5	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.124567      	DILUPBiCGStab	8.937860e-07	4.066080e-11	1	8.043430e-06	4.049270e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	2.029240e-03	1.970890e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.124822      	DILUPBiCGStab	8.938870e-07	4.063080e-11	1	8.043700e-06	4.049340e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.618220e-03	1.456790e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.125076      	DILUPBiCGStab	8.946870e-07	4.073680e-11	1	8.049130e-06	4.059340e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.568390e-03	7.299090e-06	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.125331      	DILUPBiCGStab	8.943620e-07	4.069140e-11	1	8.045510e-06	4.058920e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.560350e-03	1.506630e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.125586      	DILUPBiCGStab	8.936880e-07	4.057510e-11	1	8.035740e-06	4.048870e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.437160e-03	7.356360e-06	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.125841      	DILUPBiCGStab	8.946120e-07	4.067660e-11	1	8.042650e-06	4.063300e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.472850e-03	1.170960e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.126096      	DILUPBiCGStab	8.942850e-07	4.061430e-11	1	8.039000e-06	4.062150e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.577450e-03	1.033210e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.126351      	DILUPBiCGStab	8.934850e-07	4.054100e-11	1	8.030000e-06	4.060070e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.454050e-03	1.182080e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.126606      	DILUPBiCGStab	8.943220e-07	4.064160e-11	1	8.036060e-06	4.073630e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.480490e-03	7.634210e-06	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.126862      	DILUPBiCGStab	8.939700e-07	4.057840e-11	1	8.032170e-06	4.071070e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.451690e-03	1.189990e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.127117      	DILUPBiCGStab	8.936410e-07	4.051280e-11	1	8.027880e-06	4.067220e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.455340e-03	7.351540e-06	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.127373      	DILUPBiCGStab	8.945340e-07	4.060380e-11	1	8.034920e-06	4.080150e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.490350e-03	1.208240e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.127629      	DILUPBiCGStab	8.941530e-07	4.053470e-11	1	8.030960e-06	4.076760e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.510720e-03	8.943650e-06	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.127885      	DILUPBiCGStab	8.937600e-07	4.046130e-11	1	8.026480e-06	4.071670e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.547030e-03	1.265490e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.128141      	DILUPBiCGStab	8.946800e-07	4.054990e-11	1	8.033710e-06	4.083580e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.915670e-03	1.306690e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
0.128397      	DILUPBiCGStab	8.946730e-07	4.054830e-11	1	8.035180e-06	4.098750e-10	1	false	DILUPBiCGStab	2.654540e-11	2.654540e-11	0	true	GAMG	1.632860e-03	1.533410e-05	4	true	DICPCG	0.000000e+00	0.000000e+00	0	0.000000e+00	0.000000e+00	0	false	DILUPBiCGStab	1.054180e-15	1.054180e-15	0	true
