# Force coefficients
# dragDir     : (9.284767e-01 3.713907e-01 0.000000e+00)
# sideDir     : (0.000000e+00 0.000000e+00 -1.000000e+00)
# liftDir     : (-3.713907e-01 9.284767e-01 0.000000e+00)
# rollAxis    : (9.284767e-01 3.713907e-01 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 -1.000000e+00)
# yawAxis     : (-3.713907e-01 9.284767e-01 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e+00
# CofR        : (2.500000e-01 0.000000e+00 0.000000e+00)
#
# Time        	Cd            	Cs            	Cl            	CmRoll        	CmPitch       	CmYaw         	Cd(f)         	Cd(r)         	Cs(f)         	Cs(r)         	Cl(f)         	Cl(r)         
0.110248      	-1.273784e-02	-3.418342e-22	-5.125208e-02	-2.562604e-02	3.510792e-02	6.368918e-03	-3.199496e-02	1.925712e-02	6.368918e-03	-6.368918e-03	9.481880e-03	-6.073396e-02
0.110497      	-1.361136e-02	-3.379089e-22	-5.240189e-02	-2.620095e-02	3.536873e-02	6.805678e-03	-3.300662e-02	1.939527e-02	6.805678e-03	-6.805678e-03	9.167787e-03	-6.156968e-02
0.110746      	-1.319515e-02	-3.401244e-22	-5.180785e-02	-2.590393e-02	3.524914e-02	6.597574e-03	-3.250150e-02	1.930635e-02	6.597574e-03	-6.597574e-03	9.345211e-03	-6.115307e-02
0.110994      	-1.344029e-02	-3.387965e-22	-5.216341e-02	-2.608171e-02	3.534146e-02	6.720145e-03	-3.280185e-02	1.936156e-02	6.720145e-03	-6.720145e-03	9.259749e-03	-6.142316e-02
0.111243      	-1.329410e-02	-3.398663e-22	-5.190812e-02	-2.595406e-02	3.526294e-02	6.647052e-03	-3.260111e-02	1.930701e-02	6.647052e-03	-6.647052e-03	9.308878e-03	-6.121700e-02
0.111492      	-1.348644e-02	-3.381285e-22	-5.231564e-02	-2.615782e-02	3.542947e-02	6.743218e-03	-3.290104e-02	1.941460e-02	6.743218e-03	-6.743218e-03	9.271647e-03	-6.158729e-02
0.111741      	-1.361388e-02	-3.364895e-22	-5.266864e-02	-2.633432e-02	3.559908e-02	6.806942e-03	-3.314126e-02	1.952738e-02	6.806942e-03	-6.806942e-03	9.264756e-03	-6.193340e-02
0.11199       	-1.364229e-02	-3.362977e-22	-5.272103e-02	-2.636051e-02	3.561465e-02	6.821143e-03	-3.318166e-02	1.953937e-02	6.821143e-03	-6.821143e-03	9.254134e-03	-6.197516e-02
0.112239      	-1.365395e-02	-3.362585e-22	-5.274929e-02	-2.637464e-02	3.562901e-02	6.826976e-03	-3.320162e-02	1.954767e-02	6.826976e-03	-6.826976e-03	9.254372e-03	-6.200366e-02
0.112488      	-1.369999e-02	-3.358831e-22	-5.284868e-02	-2.642434e-02	3.567431e-02	6.849995e-03	-3.327433e-02	1.957434e-02	6.849995e-03	-6.849995e-03	9.249975e-03	-6.209865e-02
0.112738      	-1.368927e-02	-3.361581e-22	-5.282656e-02	-2.641328e-02	3.566009e-02	6.844633e-03	-3.325791e-02	1.956865e-02	6.844633e-03	-6.844633e-03	9.246813e-03	-6.207337e-02
0.112987      	-1.367064e-02	-3.369996e-22	-5.278051e-02	-2.639026e-02	3.562777e-02	6.835318e-03	-3.322557e-02	1.955494e-02	6.835318e-03	-6.835318e-03	9.237512e-03	-6.201802e-02
0.113236      	-1.373879e-02	-3.351630e-22	-5.291802e-02	-2.645901e-02	3.570181e-02	6.869395e-03	-3.332841e-02	1.958961e-02	6.869395e-03	-6.869395e-03	9.242795e-03	-6.216082e-02
0.113486      	-1.371586e-02	-3.354604e-22	-5.285751e-02	-2.642875e-02	3.566856e-02	6.857929e-03	-3.328668e-02	1.957082e-02	6.857929e-03	-6.857929e-03	9.239805e-03	-6.209731e-02
0.113735      	-1.373744e-02	-3.352379e-22	-5.290742e-02	-2.645371e-02	3.568878e-02	6.868718e-03	-3.332243e-02	1.958499e-02	6.868718e-03	-6.868718e-03	9.235072e-03	-6.214249e-02
0.113985      	-1.376699e-02	-3.351349e-22	-5.296895e-02	-2.648448e-02	3.571383e-02	6.883494e-03	-3.336797e-02	1.960098e-02	6.883494e-03	-6.883494e-03	9.229351e-03	-6.219830e-02
0.114235      	-1.377137e-02	-3.345406e-22	-5.296461e-02	-2.648231e-02	3.572898e-02	6.885683e-03	-3.336799e-02	1.959662e-02	6.885683e-03	-6.885683e-03	9.246677e-03	-6.221129e-02
0.114485      	-1.375169e-02	-3.352043e-22	-5.291619e-02	-2.645810e-02	3.569448e-02	6.875846e-03	-3.333394e-02	1.958225e-02	6.875846e-03	-6.875846e-03	9.236378e-03	-6.215257e-02
0.114735      	-1.372414e-02	-3.350533e-22	-5.283568e-02	-2.641784e-02	3.566484e-02	6.862071e-03	-3.327991e-02	1.955577e-02	6.862071e-03	-6.862071e-03	9.246998e-03	-6.208267e-02
0.114985      	-1.371313e-02	-3.349617e-22	-5.280091e-02	-2.640046e-02	3.564720e-02	6.856564e-03	-3.325702e-02	1.954389e-02	6.856564e-03	-6.856564e-03	9.246744e-03	-6.204766e-02
0.115235      	-1.376434e-02	-3.344462e-22	-5.293132e-02	-2.646566e-02	3.570660e-02	6.882169e-03	-3.334783e-02	1.958349e-02	6.882169e-03	-6.882169e-03	9.240946e-03	-6.217226e-02
0.115485      	-1.378321e-02	-3.339585e-22	-5.297596e-02	-2.648798e-02	3.572425e-02	6.891606e-03	-3.337959e-02	1.959637e-02	6.891606e-03	-6.891606e-03	9.236267e-03	-6.221223e-02
0.115736      	-1.380218e-02	-3.335202e-22	-5.301490e-02	-2.650745e-02	3.574151e-02	6.901092e-03	-3.340854e-02	1.960636e-02	6.901092e-03	-6.901092e-03	9.234063e-03	-6.224896e-02
0.115986      	-1.382295e-02	-3.329239e-22	-5.306427e-02	-2.653214e-02	3.576291e-02	6.911474e-03	-3.344361e-02	1.962066e-02	6.911474e-03	-6.911474e-03	9.230775e-03	-6.229505e-02
0.116237      	-1.382704e-02	-3.325277e-22	-5.307640e-02	-2.653820e-02	3.576336e-02	6.913522e-03	-3.345172e-02	1.962468e-02	6.913522e-03	-6.913522e-03	9.225162e-03	-6.230156e-02
0.116487      	-1.385398e-02	-3.327796e-22	-5.313315e-02	-2.656657e-02	3.578419e-02	6.926992e-03	-3.349357e-02	1.963958e-02	6.926992e-03	-6.926992e-03	9.217614e-03	-6.235076e-02
0.116738      	-1.384810e-02	-3.325654e-22	-5.310893e-02	-2.655446e-02	3.576547e-02	6.924049e-03	-3.347851e-02	1.963042e-02	6.924049e-03	-6.924049e-03	9.211009e-03	-6.231994e-02
0.116989      	-1.384342e-02	-3.322265e-22	-5.309362e-02	-2.654681e-02	3.575460e-02	6.921710e-03	-3.346852e-02	1.962510e-02	6.921710e-03	-6.921710e-03	9.207783e-03	-6.230141e-02
0.11724       	-1.385347e-02	-3.318319e-22	-5.310326e-02	-2.655163e-02	3.575952e-02	6.926733e-03	-3.347836e-02	1.962490e-02	6.926733e-03	-6.926733e-03	9.207887e-03	-6.231115e-02
0.117491      	-1.387369e-02	-3.311054e-22	-5.314845e-02	-2.657423e-02	3.577760e-02	6.936844e-03	-3.351107e-02	1.963738e-02	6.936844e-03	-6.936844e-03	9.203377e-03	-6.235183e-02
0.117742      	-1.389509e-02	-3.303739e-22	-5.319345e-02	-2.659672e-02	3.579793e-02	6.947545e-03	-3.354427e-02	1.964918e-02	6.947545e-03	-6.947545e-03	9.201210e-03	-6.239465e-02
0.117994      	-1.391679e-02	-3.294190e-22	-5.323704e-02	-2.661852e-02	3.581610e-02	6.958397e-03	-3.357692e-02	1.966012e-02	6.958397e-03	-6.958397e-03	9.197577e-03	-6.243462e-02
0.118245      	-1.391645e-02	-3.290222e-22	-5.322759e-02	-2.661379e-02	3.581395e-02	6.958223e-03	-3.357202e-02	1.965557e-02	6.958223e-03	-6.958223e-03	9.200156e-03	-6.242775e-02
0.118496      	-1.387788e-02	-3.306314e-22	-5.315981e-02	-2.657991e-02	3.576310e-02	6.938942e-03	-3.351885e-02	1.964096e-02	6.938942e-03	-6.938942e-03	9.183193e-03	-6.234301e-02
0.118748      	-1.385867e-02	-3.304220e-22	-5.311233e-02	-2.655616e-02	3.572324e-02	6.929336e-03	-3.348550e-02	1.962683e-02	6.929336e-03	-6.929336e-03	9.167072e-03	-6.227940e-02
0.119         	-1.387033e-02	-3.293007e-22	-5.312154e-02	-2.656077e-02	3.572143e-02	6.935166e-03	-3.349594e-02	1.962561e-02	6.935166e-03	-6.935166e-03	9.160654e-03	-6.228220e-02
0.119252      	-1.389578e-02	-3.281905e-22	-5.317283e-02	-2.658641e-02	3.574437e-02	6.947888e-03	-3.353430e-02	1.963853e-02	6.947888e-03	-6.947888e-03	9.157955e-03	-6.233078e-02
0.119504      	-1.386002e-02	-3.280860e-22	-5.306986e-02	-2.653493e-02	3.569248e-02	6.930008e-03	-3.346494e-02	1.960492e-02	6.930008e-03	-6.930008e-03	9.157546e-03	-6.222741e-02
0.119756      	-1.382338e-02	-3.279363e-22	-5.297060e-02	-2.648530e-02	3.564189e-02	6.911692e-03	-3.339699e-02	1.957361e-02	6.911692e-03	-6.911692e-03	9.156588e-03	-6.212719e-02
0.120008      	-1.385212e-02	-3.269672e-22	-5.303909e-02	-2.651954e-02	3.567376e-02	6.926061e-03	-3.344560e-02	1.959348e-02	6.926061e-03	-6.926061e-03	9.154220e-03	-6.219331e-02
0.12026       	-1.386927e-02	-3.266057e-22	-5.307734e-02	-2.653867e-02	3.568853e-02	6.934636e-03	-3.347331e-02	1.960403e-02	6.934636e-03	-6.934636e-03	9.149855e-03	-6.222720e-02
0.120513      	-1.387183e-02	-3.261229e-22	-5.308734e-02	-2.654367e-02	3.568366e-02	6.935913e-03	-3.347958e-02	1.960776e-02	6.935913e-03	-6.935913e-03	9.139991e-03	-6.222733e-02
0.120765      	-1.384114e-02	-3.255347e-22	-5.300755e-02	-2.650378e-02	3.562386e-02	6.920569e-03	-3.342434e-02	1.958321e-02	6.920569e-03	-6.920569e-03	9.120088e-03	-6.212764e-02
0.121018      	-1.378883e-02	-3.256982e-22	-5.287073e-02	-2.643537e-02	3.555060e-02	6.894413e-03	-3.332978e-02	1.954095e-02	6.894413e-03	-6.894413e-03	9.115234e-03	-6.198597e-02
0.121271      	-1.374428e-02	-3.260522e-22	-5.275997e-02	-2.637998e-02	3.549909e-02	6.872142e-03	-3.325213e-02	1.950784e-02	6.872142e-03	-6.872142e-03	9.119104e-03	-6.187907e-02
0.121524      	-1.373570e-02	-3.255793e-22	-5.274123e-02	-2.637061e-02	3.548807e-02	6.867850e-03	-3.323846e-02	1.950276e-02	6.867850e-03	-6.867850e-03	9.117455e-03	-6.185868e-02
0.121777      	-1.374397e-02	-3.231210e-22	-5.271039e-02	-2.635519e-02	3.547346e-02	6.871985e-03	-3.322718e-02	1.948321e-02	6.871985e-03	-6.871985e-03	9.118269e-03	-6.182866e-02
0.12203       	-1.377587e-02	-3.207009e-22	-5.275868e-02	-2.637934e-02	3.550699e-02	6.887937e-03	-3.326727e-02	1.949140e-02	6.887937e-03	-6.887937e-03	9.127652e-03	-6.188633e-02
0.122283      	-1.375707e-02	-3.205824e-22	-5.271688e-02	-2.635844e-02	3.547788e-02	6.878535e-03	-3.323698e-02	1.947991e-02	6.878535e-03	-6.878535e-03	9.119435e-03	-6.183632e-02
0.122536      	-1.373854e-02	-3.206236e-22	-5.267144e-02	-2.633572e-02	3.544688e-02	6.869272e-03	-3.320499e-02	1.946645e-02	6.869272e-03	-6.869272e-03	9.111161e-03	-6.178261e-02
0.12279       	-1.370884e-02	-3.207277e-22	-5.259231e-02	-2.629615e-02	3.540364e-02	6.854421e-03	-3.315057e-02	1.944173e-02	6.854421e-03	-6.854421e-03	9.107487e-03	-6.169979e-02
0.123043      	-1.369094e-02	-3.206830e-22	-5.253899e-02	-2.626950e-02	3.537661e-02	6.845468e-03	-3.311496e-02	1.942403e-02	6.845468e-03	-6.845468e-03	9.107112e-03	-6.164610e-02
0.123297      	-1.361997e-02	-3.232327e-22	-5.237423e-02	-2.618711e-02	3.528583e-02	6.809987e-03	-3.299710e-02	1.937713e-02	6.809987e-03	-6.809987e-03	9.098713e-03	-6.147294e-02
0.123551      	-1.363448e-02	-3.164307e-22	-5.241280e-02	-2.620640e-02	3.527173e-02	6.817240e-03	-3.302364e-02	1.938916e-02	6.817240e-03	-6.817240e-03	9.065336e-03	-6.147813e-02
0.123805      	-1.360041e-02	-3.137317e-22	-5.232189e-02	-2.616094e-02	3.521342e-02	6.800205e-03	-3.296115e-02	1.936074e-02	6.800205e-03	-6.800205e-03	9.052474e-03	-6.137436e-02
0.124059      	-1.356646e-02	-3.137242e-22	-5.224781e-02	-2.612391e-02	3.517803e-02	6.783229e-03	-3.290713e-02	1.934068e-02	6.783229e-03	-6.783229e-03	9.054124e-03	-6.130193e-02
0.124313      	-1.371418e-02	-3.110114e-22	-5.261228e-02	-2.630614e-02	3.534195e-02	6.857091e-03	-3.316323e-02	1.944905e-02	6.857091e-03	-6.857091e-03	9.035808e-03	-6.164809e-02
0.124567      	-1.380214e-02	-3.076125e-22	-5.280995e-02	-2.640498e-02	3.545115e-02	6.901069e-03	-3.330605e-02	1.950391e-02	6.901069e-03	-6.901069e-03	9.046171e-03	-6.185612e-02
0.124822      	-1.376823e-02	-3.069738e-22	-5.272149e-02	-2.636074e-02	3.539696e-02	6.884113e-03	-3.324486e-02	1.947663e-02	6.884113e-03	-6.884113e-03	9.036212e-03	-6.175770e-02
0.125076      	-1.375248e-02	-3.053548e-22	-5.267516e-02	-2.633758e-02	3.535726e-02	6.876241e-03	-3.321382e-02	1.946134e-02	6.876241e-03	-6.876241e-03	9.019681e-03	-6.169484e-02
0.125331      	-1.367372e-02	-3.080696e-22	-5.246922e-02	-2.623461e-02	3.526568e-02	6.836858e-03	-3.307147e-02	1.939775e-02	6.836858e-03	-6.836858e-03	9.031069e-03	-6.150029e-02
0.125586      	-1.365158e-02	-3.072872e-22	-5.240993e-02	-2.620497e-02	3.522728e-02	6.825789e-03	-3.303076e-02	1.937918e-02	6.825789e-03	-6.825789e-03	9.022310e-03	-6.143224e-02
0.125841      	-1.363024e-02	-3.063140e-22	-5.235377e-02	-2.617689e-02	3.519026e-02	6.815121e-03	-3.299201e-02	1.936177e-02	6.815121e-03	-6.815121e-03	9.013372e-03	-6.136715e-02
0.126096      	-1.356483e-02	-3.059908e-22	-5.217866e-02	-2.608933e-02	3.510028e-02	6.782415e-03	-3.287175e-02	1.930692e-02	6.782415e-03	-6.782415e-03	9.010944e-03	-6.118961e-02
0.126351      	-1.353503e-02	-3.051331e-22	-5.209187e-02	-2.604593e-02	3.505101e-02	6.767514e-03	-3.281345e-02	1.927842e-02	6.767514e-03	-6.767514e-03	9.005070e-03	-6.109694e-02
0.126606      	-1.351400e-02	-3.042881e-22	-5.203309e-02	-2.601655e-02	3.501517e-02	6.756999e-03	-3.277354e-02	1.925955e-02	6.756999e-03	-6.756999e-03	8.998629e-03	-6.103172e-02
0.126862      	-1.349001e-02	-3.035863e-22	-5.196235e-02	-2.598118e-02	3.497420e-02	6.745006e-03	-3.272618e-02	1.923617e-02	6.745006e-03	-6.745006e-03	8.993026e-03	-6.095538e-02
0.127117      	-1.346536e-02	-3.029075e-22	-5.189226e-02	-2.594613e-02	3.493197e-02	6.732679e-03	-3.267881e-02	1.921345e-02	6.732679e-03	-6.732679e-03	8.985846e-03	-6.087810e-02
0.127373      	-1.343594e-02	-3.024559e-22	-5.181088e-02	-2.590544e-02	3.488415e-02	6.717971e-03	-3.262341e-02	1.918747e-02	6.717971e-03	-6.717971e-03	8.978706e-03	-6.078959e-02
0.127629      	-1.340299e-02	-3.026598e-22	-5.171416e-02	-2.585708e-02	3.482929e-02	6.701495e-03	-3.255858e-02	1.915559e-02	6.701495e-03	-6.701495e-03	8.972203e-03	-6.068637e-02
0.127885      	-1.337359e-02	-3.031044e-22	-5.162773e-02	-2.581387e-02	3.478010e-02	6.686796e-03	-3.250066e-02	1.912707e-02	6.686796e-03	-6.686796e-03	8.966230e-03	-6.059396e-02
0.128141      	-1.341108e-02	-2.956761e-22	-5.174153e-02	-2.587076e-02	3.482480e-02	6.705539e-03	-3.257630e-02	1.916522e-02	6.705539e-03	-6.705539e-03	8.954033e-03	-6.069556e-02
0.128397      	-1.338059e-02	-2.949950e-22	-5.165409e-02	-2.582704e-02	3.477845e-02	6.690295e-03	-3.251734e-02	1.913675e-02	6.690295e-03	-6.690295e-03	8.951407e-03	-6.060549e-02
0.128653      	-1.336372e-02	-2.966173e-22	-5.164158e-02	-2.582079e-02	3.478117e-02	6.681860e-03	-3.250265e-02	1.913893e-02	6.681860e-03	-6.681860e-03	8.960376e-03	-6.060196e-02
0.12891       	-1.336392e-02	-2.881388e-22	-5.162687e-02	-2.581343e-02	3.474091e-02	6.681958e-03	-3.249539e-02	1.913147e-02	6.681958e-03	-6.681958e-03	8.927482e-03	-6.055435e-02
0.129166      	-1.332845e-02	-2.861411e-22	-5.151981e-02	-2.575991e-02	3.467236e-02	6.664227e-03	-3.242413e-02	1.909568e-02	6.664227e-03	-6.664227e-03	8.912455e-03	-6.043227e-02
0.129423      	-1.328850e-02	-2.853998e-22	-5.140969e-02	-2.570485e-02	3.460919e-02	6.644249e-03	-3.234910e-02	1.906060e-02	6.644249e-03	-6.644249e-03	8.904346e-03	-6.031404e-02
0.129679      	-1.324982e-02	-2.846055e-22	-5.131133e-02	-2.565566e-02	3.454781e-02	6.624909e-03	-3.228057e-02	1.903075e-02	6.624909e-03	-6.624909e-03	8.892143e-03	-6.020347e-02
0.129936      	-1.322007e-02	-2.836474e-22	-5.122721e-02	-2.561360e-02	3.450167e-02	6.610035e-03	-3.222364e-02	1.900357e-02	6.610035e-03	-6.610035e-03	8.888069e-03	-6.011528e-02
0.130193      	-1.318982e-02	-2.826546e-22	-5.114565e-02	-2.557283e-02	3.445412e-02	6.594912e-03	-3.216774e-02	1.897791e-02	6.594912e-03	-6.594912e-03	8.881291e-03	-6.002694e-02
0.13045       	-1.314260e-02	-2.818014e-22	-5.101845e-02	-2.550922e-02	3.438452e-02	6.571299e-03	-3.208052e-02	1.893792e-02	6.571299e-03	-6.571299e-03	8.875301e-03	-5.989375e-02
0.130708      	-1.317457e-02	-2.800113e-22	-5.107319e-02	-2.553659e-02	3.440113e-02	6.587284e-03	-3.212388e-02	1.894931e-02	6.587284e-03	-6.587284e-03	8.864537e-03	-5.993773e-02
0.130965      	-1.311744e-02	-2.790791e-22	-5.093311e-02	-2.546655e-02	3.432262e-02	6.558720e-03	-3.202527e-02	1.890783e-02	6.558720e-03	-6.558720e-03	8.856064e-03	-5.978917e-02
0.131223      	-1.306675e-02	-2.779767e-22	-5.080628e-02	-2.540314e-02	3.425102e-02	6.533375e-03	-3.193651e-02	1.886976e-02	6.533375e-03	-6.533375e-03	8.847887e-03	-5.965416e-02
0.13148       	-1.303012e-02	-2.769155e-22	-5.070752e-02	-2.535376e-02	3.419549e-02	6.515062e-03	-3.186882e-02	1.883870e-02	6.515062e-03	-6.515062e-03	8.841730e-03	-5.954925e-02
0.131738      	-1.300211e-02	-2.757430e-22	-5.063643e-02	-2.531822e-02	3.414938e-02	6.501056e-03	-3.181927e-02	1.881716e-02	6.501056e-03	-6.501056e-03	8.831163e-03	-5.946760e-02
0.131996      	-1.296896e-02	-2.746429e-22	-5.055149e-02	-2.527575e-02	3.410232e-02	6.484479e-03	-3.176023e-02	1.879127e-02	6.484479e-03	-6.484479e-03	8.826572e-03	-5.937807e-02
0.132254      	-1.293973e-02	-2.735919e-22	-5.047341e-02	-2.523670e-02	3.405808e-02	6.469867e-03	-3.170657e-02	1.876684e-02	6.469867e-03	-6.469867e-03	8.821375e-03	-5.929478e-02
0.132512      	-1.290755e-02	-2.723120e-22	-5.038892e-02	-2.519446e-02	3.401202e-02	6.453774e-03	-3.164823e-02	1.874069e-02	6.453774e-03	-6.453774e-03	8.817563e-03	-5.920648e-02
0.13277       	-1.284115e-02	-2.717352e-22	-5.021904e-02	-2.510952e-02	3.391798e-02	6.420574e-03	-3.153010e-02	1.868895e-02	6.420574e-03	-6.420574e-03	8.808456e-03	-5.902750e-02
0.133028      	-1.279693e-02	-2.709988e-22	-5.011547e-02	-2.505773e-02	3.386192e-02	6.398464e-03	-3.145620e-02	1.865927e-02	6.398464e-03	-6.398464e-03	8.804185e-03	-5.891965e-02
0.133286      	-1.280335e-02	-2.703132e-22	-5.014717e-02	-2.507359e-02	3.388473e-02	6.401675e-03	-3.147526e-02	1.867191e-02	6.401675e-03	-6.401675e-03	8.811146e-03	-5.895832e-02
0.133545      	-1.271509e-02	-2.681166e-22	-4.986584e-02	-2.493292e-02	3.371435e-02	6.357547e-03	-3.129047e-02	1.857537e-02	6.357547e-03	-6.357547e-03	8.781432e-03	-5.864727e-02
0.133803      	-1.263797e-02	-2.663687e-22	-4.962826e-02	-2.481413e-02	3.357636e-02	6.318984e-03	-3.113312e-02	1.849515e-02	6.318984e-03	-6.318984e-03	8.762226e-03	-5.839049e-02
0.134062      	-1.257534e-02	-2.657901e-22	-4.947251e-02	-2.473626e-02	3.349866e-02	6.287672e-03	-3.102393e-02	1.844859e-02	6.287672e-03	-6.287672e-03	8.762400e-03	-5.823491e-02
0.134321      	-1.252518e-02	-2.651317e-22	-4.935249e-02	-2.467625e-02	3.343845e-02	6.262588e-03	-3.093883e-02	1.841366e-02	6.262588e-03	-6.262588e-03	8.762201e-03	-5.811469e-02
0.13458       	-1.249779e-02	-2.635211e-22	-4.927717e-02	-2.463858e-02	3.337615e-02	6.248897e-03	-3.088748e-02	1.838969e-02	6.248897e-03	-6.248897e-03	8.737569e-03	-5.801474e-02
0.134839      	-1.243248e-02	-2.626968e-22	-4.911379e-02	-2.455689e-02	3.329326e-02	6.216239e-03	-3.077313e-02	1.834065e-02	6.216239e-03	-6.216239e-03	8.736364e-03	-5.785015e-02
0.135098      	-1.230989e-02	-2.621230e-22	-4.878460e-02	-2.439230e-02	3.310943e-02	6.154947e-03	-3.054725e-02	1.823735e-02	6.154947e-03	-6.154947e-03	8.717125e-03	-5.750173e-02
0.135357      	-1.246563e-02	-2.586921e-22	-4.917164e-02	-2.458582e-02	3.327136e-02	6.232813e-03	-3.081863e-02	1.835301e-02	6.232813e-03	-6.232813e-03	8.685538e-03	-5.785717e-02
0.135617      	-1.258855e-02	-2.558012e-22	-4.948250e-02	-2.474125e-02	3.341079e-02	6.294277e-03	-3.103553e-02	1.844697e-02	6.294277e-03	-6.294277e-03	8.669545e-03	-5.815204e-02
0.135876      	-1.258776e-02	-2.540628e-22	-4.946049e-02	-2.473024e-02	3.338990e-02	6.293881e-03	-3.102413e-02	1.843636e-02	6.293881e-03	-6.293881e-03	8.659658e-03	-5.812015e-02
0.136136      	-1.253525e-02	-2.529375e-22	-4.932404e-02	-2.466202e-02	3.330844e-02	6.267623e-03	-3.092964e-02	1.839440e-02	6.267623e-03	-6.267623e-03	8.646424e-03	-5.797046e-02
0.136396      	-1.248377e-02	-2.517446e-22	-4.919145e-02	-2.459573e-02	3.323595e-02	6.241885e-03	-3.083761e-02	1.835384e-02	6.241885e-03	-6.241885e-03	8.640220e-03	-5.783167e-02
0.136656      	-1.244013e-02	-2.507447e-22	-4.907844e-02	-2.453922e-02	3.317271e-02	6.220067e-03	-3.075929e-02	1.831915e-02	6.220067e-03	-6.220067e-03	8.633485e-03	-5.771193e-02
0.136915      	-1.238819e-02	-2.497840e-22	-4.894098e-02	-2.447049e-02	3.309820e-02	6.194093e-03	-3.066458e-02	1.827640e-02	6.194093e-03	-6.194093e-03	8.627705e-03	-5.756869e-02
0.137175      	-1.234439e-02	-2.486023e-22	-4.882305e-02	-2.441152e-02	3.303274e-02	6.172197e-03	-3.058372e-02	1.823933e-02	6.172197e-03	-6.172197e-03	8.621217e-03	-5.744426e-02
0.137436      	-1.229080e-02	-2.478941e-22	-4.867624e-02	-2.433812e-02	3.295011e-02	6.145398e-03	-3.048352e-02	1.819272e-02	6.145398e-03	-6.145398e-03	8.611988e-03	-5.728823e-02
0.137696      	-1.225096e-02	-2.467061e-22	-4.856779e-02	-2.428390e-02	3.288886e-02	6.125482e-03	-3.040938e-02	1.815841e-02	6.125482e-03	-6.125482e-03	8.604966e-03	-5.717276e-02
0.137956      	-1.221760e-02	-2.453687e-22	-4.848008e-02	-2.424004e-02	3.283669e-02	6.108801e-03	-3.034884e-02	1.813124e-02	6.108801e-03	-6.108801e-03	8.596653e-03	-5.707674e-02
0.138216      	-1.218249e-02	-2.441765e-22	-4.838603e-02	-2.419302e-02	3.278225e-02	6.091243e-03	-3.028426e-02	1.810177e-02	6.091243e-03	-6.091243e-03	8.589234e-03	-5.697527e-02
0.138477      	-1.213275e-02	-2.427729e-22	-4.825951e-02	-2.412975e-02	3.271145e-02	6.066373e-03	-3.019613e-02	1.806338e-02	6.066373e-03	-6.066373e-03	8.581701e-03	-5.684121e-02
0.138738      	-1.208352e-02	-2.415452e-22	-4.812941e-02	-2.406470e-02	3.263905e-02	6.041759e-03	-3.010646e-02	1.802294e-02	6.041759e-03	-6.041759e-03	8.574351e-03	-5.670376e-02
0.138999      	-1.204257e-02	-2.403226e-22	-4.802084e-02	-2.401042e-02	3.257610e-02	6.021287e-03	-3.003171e-02	1.798913e-02	6.021287e-03	-6.021287e-03	8.565682e-03	-5.658652e-02
0.139259      	-1.203263e-02	-2.385607e-22	-4.799451e-02	-2.399726e-02	3.254609e-02	6.016316e-03	-3.001357e-02	1.798094e-02	6.016316e-03	-6.016316e-03	8.548833e-03	-5.654334e-02
0.13952       	-1.201179e-02	-2.370728e-22	-4.793795e-02	-2.396898e-02	3.250706e-02	6.005895e-03	-2.997487e-02	1.796308e-02	6.005895e-03	-6.005895e-03	8.538087e-03	-5.647604e-02
0.139781      	-1.202410e-02	-2.349383e-22	-4.796429e-02	-2.398215e-02	3.249540e-02	6.012049e-03	-2.999420e-02	1.797010e-02	6.012049e-03	-6.012049e-03	8.513252e-03	-5.647755e-02
0.140042      	-1.198327e-02	-2.336204e-22	-4.785423e-02	-2.392712e-02	3.243163e-02	5.991636e-03	-2.991875e-02	1.793548e-02	5.991636e-03	-5.991636e-03	8.504512e-03	-5.635874e-02
0.140303      	-1.184848e-02	-2.334777e-22	-4.751203e-02	-2.375602e-02	3.226535e-02	5.924238e-03	-2.968025e-02	1.783178e-02	5.924238e-03	-5.924238e-03	8.509332e-03	-5.602136e-02
0.140565      	-1.181077e-02	-2.325874e-22	-4.742925e-02	-2.371462e-02	3.222217e-02	5.905383e-03	-2.962001e-02	1.780924e-02	5.905383e-03	-5.905383e-03	8.507549e-03	-5.593680e-02
0.140826      	-1.176883e-02	-2.313203e-22	-4.731629e-02	-2.365815e-02	3.215709e-02	5.884415e-03	-2.954256e-02	1.777373e-02	5.884415e-03	-5.884415e-03	8.498941e-03	-5.581523e-02
0.141088      	-1.172252e-02	-2.300640e-22	-4.718877e-02	-2.359439e-02	3.208547e-02	5.861260e-03	-2.945565e-02	1.773313e-02	5.861260e-03	-5.861260e-03	8.491085e-03	-5.567986e-02
0.141349      	-1.169665e-02	-2.285092e-22	-4.711859e-02	-2.355929e-02	3.203975e-02	5.848326e-03	-2.940762e-02	1.771097e-02	5.848326e-03	-5.848326e-03	8.480457e-03	-5.559905e-02
0.141611      	-1.165234e-02	-2.272180e-22	-4.700304e-02	-2.350152e-02	3.197313e-02	5.826168e-03	-2.932769e-02	1.767535e-02	5.826168e-03	-5.826168e-03	8.471607e-03	-5.547465e-02
